date,away_team,home_team,away_score,home_score,winner,final_score,total_goals
2024-11-02,Canadiens,Penguins,1,3,home,1-3,4
2024-11-02,Maple Leafs,Blues,2,4,home,2-4,6
2024-11-03,Avalanche,Predators,2,5,home,2-5,7
2024-11-03,Utah Hockey Club,Golden Knights,3,4,home,3-4,7
2024-11-03,Canucks,Sharks,3,2,away,3-2,5
2024-11-03,Islanders,Rangers,2,5,home,2-5,7
2024-11-03,Lightning,Jets,4,7,home,4-7,11
2024-11-03,Kraken,Bruins,0,2,home,0-2,2
2024-11-03,Capitals,Hurricanes,2,4,home,2-4,6
2024-11-03,Maple Leafs,Wild,1,2,home,1-2,3
2024-11-04,Oilers,Flames,4,2,away,4-2,6
2024-11-04,Blackhawks,Ducks,4,2,away,4-2,6
2024-11-05,Kings,Predators,3,0,away,3-0,3
2024-11-05,Devils,Oilers,3,0,away,3-0,3
2024-11-06,Senators,Sabres,1,5,home,1-5,6
2024-11-06,Bruins,Maple Leafs,0,4,home,0-4,4
2024-11-06,Flames,Canadiens,3,2,away,3-2,5
2024-11-06,Flyers,Hurricanes,4,6,home,4-6,10
2024-11-06,Penguins,Islanders,3,4,home,3-4,7
2024-11-06,Lightning,Blues,2,3,home,2-3,5
2024-11-06,Kings,Wild,5,1,away,5-1,6
2024-11-06,Utah Hockey Club,Jets,0,3,home,0-3,3
2024-11-06,Kraken,Avalanche,3,6,home,3-6,9
2024-11-06,Canucks,Ducks,5,1,away,5-1,6
2024-11-06,Blue Jackets,Sharks,1,2,home,1-2,3
2024-10-31,Kraken,Maple Leafs,1,4,home,1-4,5
2024-10-31,Blues,Flyers,1,2,home,1-2,3
2024-10-31,Ducks,Penguins,1,2,home,1-2,3
2024-10-31,Canadiens,Capitals,3,6,home,3-6,9
2024-10-31,Bruins,Hurricanes,2,8,home,2-8,10
2024-11-01,Oilers,Predators,5,1,away,5-1,6
2024-11-01,Blackhawks,Sharks,2,3,home,2-3,5
2024-11-01,Panthers,Stars,6,4,away,6-4,10
2024-11-01,Islanders,Sabres,4,3,away,4-3,7
2024-11-01,Senators,Rangers,1,2,home,1-2,3
2024-11-01,Jets,Blue Jackets,6,2,away,6-2,8
2024-11-02,Lightning,Wild,3,5,home,3-5,8
2024-11-02,Devils,Flames,0,3,home,0-3,3
2024-11-02,Stars,Panthers,2,4,home,2-4,6
2024-11-02,Bruins,Flyers,3,0,away,3-0,3
2024-11-02,Blackhawks,Kings,4,3,away,4-3,7
2024-11-02,Blue Jackets,Capitals,2,7,home,2-7,9
2024-11-02,Kraken,Senators,0,3,home,0-3,3
2024-11-02,Sabres,Red Wings,1,2,home,1-2,3
2024-11-02,Canadiens,Penguins,1,3,home,1-3,4
2024-11-02,Maple Leafs,Blues,2,4,home,2-4,6
2024-11-03,Avalanche,Predators,2,5,home,2-5,7
2024-11-03,Utah Hockey Club,Golden Knights,3,4,home,3-4,7
2024-11-03,Canucks,Sharks,3,2,away,3-2,5
2024-11-03,Islanders,Rangers,2,5,home,2-5,7
2024-11-03,Lightning,Jets,4,7,home,4-7,11
2024-11-03,Kraken,Bruins,0,2,home,0-2,2
2024-11-03,Capitals,Hurricanes,2,4,home,2-4,6
2024-11-03,Maple Leafs,Wild,1,2,home,1-2,3
2024-11-04,Oilers,Flames,4,2,away,4-2,6
2024-11-04,Blackhawks,Ducks,4,2,away,4-2,6
2024-11-05,Kings,Predators,3,0,away,3-0,3
2024-11-05,Devils,Oilers,3,0,away,3-0,3
2024-11-06,Senators,Sabres,1,5,home,1-5,6
2024-11-06,Bruins,Maple Leafs,0,4,home,0-4,4
2024-11-06,Flames,Canadiens,3,2,away,3-2,5
2024-11-06,Flyers,Hurricanes,4,6,home,4-6,10
2024-11-06,Penguins,Islanders,3,4,home,3-4,7
2024-11-06,Lightning,Blues,2,3,home,2-3,5
2024-11-06,Kings,Wild,5,1,away,5-1,6
2024-11-06,Utah Hockey Club,Jets,0,3,home,0-3,3
2024-11-06,Kraken,Avalanche,3,6,home,3-6,9
2024-11-06,Canucks,Ducks,5,1,away,5-1,6
2024-11-06,Blue Jackets,Sharks,1,2,home,1-2,3
2024-11-07,Predators,Capitals,2,3,home,2-3,5
2024-11-07,Red Wings,Blackhawks,4,1,away,4-1,5
2024-11-07,Golden Knights,Oilers,4,2,away,4-2,6
2024-11-01,Panthers,Stars,6,4,away,6-4,10
2024-11-01,Islanders,Sabres,4,3,away,4-3,7
2024-11-01,Senators,Rangers,1,2,home,1-2,3
2024-11-01,Jets,Blue Jackets,6,2,away,6-2,8
2024-11-02,Lightning,Wild,3,5,home,3-5,8
2024-11-02,Devils,Flames,0,3,home,0-3,3
2024-11-02,Stars,Panthers,2,4,home,2-4,6
2024-11-02,Bruins,Flyers,3,0,away,3-0,3
2024-11-02,Blackhawks,Kings,4,3,away,4-3,7
2024-11-02,Blue Jackets,Capitals,2,7,home,2-7,9
2024-11-02,Kraken,Senators,0,3,home,0-3,3
2024-11-02,Sabres,Red Wings,1,2,home,1-2,3
2024-11-02,Canadiens,Penguins,1,3,home,1-3,4
2024-11-02,Maple Leafs,Blues,2,4,home,2-4,6
2024-11-03,Avalanche,Predators,2,5,home,2-5,7
2024-11-03,Utah Hockey Club,Golden Knights,3,4,home,3-4,7
2024-11-03,Canucks,Sharks,3,2,away,3-2,5
2024-11-03,Islanders,Rangers,2,5,home,2-5,7
2024-11-03,Lightning,Jets,4,7,home,4-7,11
2024-11-03,Kraken,Bruins,0,2,home,0-2,2
2024-11-03,Capitals,Hurricanes,2,4,home,2-4,6
2024-11-03,Maple Leafs,Wild,1,2,home,1-2,3
2024-11-04,Oilers,Flames,4,2,away,4-2,6
2024-11-04,Blackhawks,Ducks,4,2,away,4-2,6
2024-11-05,Kings,Predators,3,0,away,3-0,3
2024-11-05,Devils,Oilers,3,0,away,3-0,3
2024-11-06,Senators,Sabres,1,5,home,1-5,6
2024-11-06,Bruins,Maple Leafs,0,4,home,0-4,4
2024-11-06,Flames,Canadiens,3,2,away,3-2,5
2024-11-06,Flyers,Hurricanes,4,6,home,4-6,10
2024-11-06,Penguins,Islanders,3,4,home,3-4,7
2024-11-06,Lightning,Blues,2,3,home,2-3,5
2024-11-06,Kings,Wild,5,1,away,5-1,6
2024-11-06,Utah Hockey Club,Jets,0,3,home,0-3,3
2024-11-06,Kraken,Avalanche,3,6,home,3-6,9
2024-11-06,Canucks,Ducks,5,1,away,5-1,6
2024-11-06,Blue Jackets,Sharks,1,2,home,1-2,3
2024-11-07,Predators,Capitals,2,3,home,2-3,5
2024-11-07,Red Wings,Blackhawks,4,1,away,4-1,5
2024-11-07,Golden Knights,Oilers,4,2,away,4-2,6
2024-11-08,Flames,Bruins,3,4,home,3-4,7
2024-11-08,Islanders,Senators,4,2,away,4-2,6
2024-11-08,Predators,Panthers,2,6,home,2-6,8
2024-11-08,Canadiens,Devils,3,5,home,3-5,8
2024-11-08,Sabres,Rangers,6,1,away,6-1,7
2024-11-08,Penguins,Hurricanes,1,5,home,1-5,6
2024-11-08,Flyers,Lightning,2,1,away,2-1,3
2024-11-08,Utah Hockey Club,Blues,4,2,away,4-2,6
2024-11-08,Blackhawks,Stars,1,3,home,1-3,4
2024-11-08,Avalanche,Jets,0,1,home,0-1,1
2024-11-08,Canucks,Kings,4,2,away,4-2,6
2024-11-08,Wild,Sharks,5,2,away,5-2,7
2024-11-02,Stars,Panthers,2,4,home,2-4,6
2024-11-02,Bruins,Flyers,3,0,away,3-0,3
2024-11-02,Blackhawks,Kings,4,3,away,4-3,7
2024-11-02,Blue Jackets,Capitals,2,7,home,2-7,9
2024-11-02,Kraken,Senators,0,3,home,0-3,3
2024-11-02,Sabres,Red Wings,1,2,home,1-2,3
2024-11-02,Canadiens,Penguins,1,3,home,1-3,4
2024-11-02,Maple Leafs,Blues,2,4,home,2-4,6
2024-11-03,Avalanche,Predators,2,5,home,2-5,7
2024-11-03,Utah Hockey Club,Golden Knights,3,4,home,3-4,7
2024-11-03,Canucks,Sharks,3,2,away,3-2,5
2024-11-03,Islanders,Rangers,2,5,home,2-5,7
2024-11-03,Lightning,Jets,4,7,home,4-7,11
2024-11-03,Kraken,Bruins,0,2,home,0-2,2
2024-11-03,Capitals,Hurricanes,2,4,home,2-4,6
2024-11-03,Maple Leafs,Wild,1,2,home,1-2,3
2024-11-04,Oilers,Flames,4,2,away,4-2,6
2024-11-04,Blackhawks,Ducks,4,2,away,4-2,6
2024-11-05,Kings,Predators,3,0,away,3-0,3
2024-11-05,Devils,Oilers,3,0,away,3-0,3
2024-11-06,Senators,Sabres,1,5,home,1-5,6
2024-11-06,Bruins,Maple Leafs,0,4,home,0-4,4
2024-11-06,Flames,Canadiens,3,2,away,3-2,5
2024-11-06,Flyers,Hurricanes,4,6,home,4-6,10
2024-11-06,Penguins,Islanders,3,4,home,3-4,7
2024-11-06,Lightning,Blues,2,3,home,2-3,5
2024-11-06,Kings,Wild,5,1,away,5-1,6
2024-11-06,Utah Hockey Club,Jets,0,3,home,0-3,3
2024-11-06,Kraken,Avalanche,3,6,home,3-6,9
2024-11-06,Canucks,Ducks,5,1,away,5-1,6
2024-11-06,Blue Jackets,Sharks,1,2,home,1-2,3
2024-11-07,Predators,Capitals,2,3,home,2-3,5
2024-11-07,Red Wings,Blackhawks,4,1,away,4-1,5
2024-11-07,Golden Knights,Oilers,4,2,away,4-2,6
2024-11-08,Flames,Bruins,3,4,home,3-4,7
2024-11-08,Islanders,Senators,4,2,away,4-2,6
2024-11-08,Predators,Panthers,2,6,home,2-6,8
2024-11-08,Canadiens,Devils,3,5,home,3-5,8
2024-11-08,Sabres,Rangers,6,1,away,6-1,7
2024-11-08,Penguins,Hurricanes,1,5,home,1-5,6
2024-11-08,Flyers,Lightning,2,1,away,2-1,3
2024-11-08,Utah Hockey Club,Blues,4,2,away,4-2,6
2024-11-08,Blackhawks,Stars,1,3,home,1-3,4
2024-11-08,Avalanche,Jets,0,1,home,0-1,1
2024-11-08,Canucks,Kings,4,2,away,4-2,6
2024-11-08,Wild,Sharks,5,2,away,5-2,7
2024-11-09,Red Wings,Maple Leafs,1,3,home,1-3,4
2024-11-09,Penguins,Capitals,4,2,away,4-2,6
2024-11-09,Wild,Ducks,5,2,away,5-2,7
2024-11-09,Golden Knights,Kraken,3,4,home,3-4,7
2024-11-03,Islanders,Rangers,2,5,home,2-5,7
2024-11-03,Lightning,Jets,4,7,home,4-7,11
2024-11-03,Kraken,Bruins,0,2,home,0-2,2
2024-11-03,Capitals,Hurricanes,2,4,home,2-4,6
2024-11-03,Maple Leafs,Wild,1,2,home,1-2,3
2024-11-04,Oilers,Flames,4,2,away,4-2,6
2024-11-04,Blackhawks,Ducks,4,2,away,4-2,6
2024-11-05,Kings,Predators,3,0,away,3-0,3
2024-11-05,Devils,Oilers,3,0,away,3-0,3
2024-11-06,Senators,Sabres,1,5,home,1-5,6
2024-11-06,Bruins,Maple Leafs,0,4,home,0-4,4
2024-11-06,Flames,Canadiens,3,2,away,3-2,5
2024-11-06,Flyers,Hurricanes,4,6,home,4-6,10
2024-11-06,Penguins,Islanders,3,4,home,3-4,7
2024-11-06,Lightning,Blues,2,3,home,2-3,5
2024-11-06,Kings,Wild,5,1,away,5-1,6
2024-11-06,Utah Hockey Club,Jets,0,3,home,0-3,3
2024-11-06,Kraken,Avalanche,3,6,home,3-6,9
2024-11-06,Canucks,Ducks,5,1,away,5-1,6
2024-11-06,Blue Jackets,Sharks,1,2,home,1-2,3
2024-11-07,Predators,Capitals,2,3,home,2-3,5
2024-11-07,Red Wings,Blackhawks,4,1,away,4-1,5
2024-11-07,Golden Knights,Oilers,4,2,away,4-2,6
2024-11-08,Flames,Bruins,3,4,home,3-4,7
2024-11-08,Islanders,Senators,4,2,away,4-2,6
2024-11-08,Predators,Panthers,2,6,home,2-6,8
2024-11-08,Canadiens,Devils,3,5,home,3-5,8
2024-11-08,Sabres,Rangers,6,1,away,6-1,7
2024-11-08,Penguins,Hurricanes,1,5,home,1-5,6
2024-11-08,Flyers,Lightning,2,1,away,2-1,3
2024-11-08,Utah Hockey Club,Blues,4,2,away,4-2,6
2024-11-08,Blackhawks,Stars,1,3,home,1-3,4
2024-11-08,Avalanche,Jets,0,1,home,0-1,1
2024-11-08,Canucks,Kings,4,2,away,4-2,6
2024-11-08,Wild,Sharks,5,2,away,5-2,7
2024-11-09,Red Wings,Maple Leafs,1,3,home,1-3,4
2024-11-09,Penguins,Capitals,4,2,away,4-2,6
2024-11-09,Wild,Ducks,5,2,away,5-2,7
2024-11-09,Golden Knights,Kraken,3,4,home,3-4,7
2024-11-09,Flames,Sabres,2,3,home,2-3,5
2024-11-09,Stars,Jets,1,4,home,1-4,5
2024-11-09,Flyers,Panthers,3,4,home,3-4,7
2024-11-10,Senators,Bruins,3,2,away,3-2,5
2024-11-10,Canadiens,Maple Leafs,1,4,home,1-4,5
2024-11-10,Rangers,Red Wings,4,0,away,4-0,4
2024-11-10,Capitals,Blues,8,1,away,8-1,9
2024-11-10,Devils,Islanders,4,3,away,4-3,7
2024-11-10,Utah Hockey Club,Predators,0,4,home,0-4,4
2024-11-10,Hurricanes,Avalanche,4,6,home,4-6,10
2024-11-10,Blue Jackets,Kings,2,5,home,2-5,7
2024-11-10,Oilers,Canucks,7,3,away,7-3,10
2024-11-05,Kings,Predators,3,0,away,3-0,3
2024-11-05,Devils,Oilers,3,0,away,3-0,3
2024-11-06,Senators,Sabres,1,5,home,1-5,6
2024-11-06,Bruins,Maple Leafs,0,4,home,0-4,4
2024-11-06,Flames,Canadiens,3,2,away,3-2,5
2024-11-06,Flyers,Hurricanes,4,6,home,4-6,10
2024-11-06,Penguins,Islanders,3,4,home,3-4,7
2024-11-06,Lightning,Blues,2,3,home,2-3,5
2024-11-06,Kings,Wild,5,1,away,5-1,6
2024-11-06,Utah Hockey Club,Jets,0,3,home,0-3,3
2024-11-06,Kraken,Avalanche,3,6,home,3-6,9
2024-11-06,Canucks,Ducks,5,1,away,5-1,6
2024-11-06,Blue Jackets,Sharks,1,2,home,1-2,3
2024-11-07,Predators,Capitals,2,3,home,2-3,5
2024-11-07,Red Wings,Blackhawks,4,1,away,4-1,5
2024-11-07,Golden Knights,Oilers,4,2,away,4-2,6
2024-11-08,Flames,Bruins,3,4,home,3-4,7
2024-11-08,Islanders,Senators,4,2,away,4-2,6
2024-11-08,Predators,Panthers,2,6,home,2-6,8
2024-11-08,Canadiens,Devils,3,5,home,3-5,8
2024-11-08,Sabres,Rangers,6,1,away,6-1,7
2024-11-08,Penguins,Hurricanes,1,5,home,1-5,6
2024-11-08,Flyers,Lightning,2,1,away,2-1,3
2024-11-08,Utah Hockey Club,Blues,4,2,away,4-2,6
2024-11-08,Blackhawks,Stars,1,3,home,1-3,4
2024-11-08,Avalanche,Jets,0,1,home,0-1,1
2024-11-08,Canucks,Kings,4,2,away,4-2,6
2024-11-08,Wild,Sharks,5,2,away,5-2,7
2024-11-09,Red Wings,Maple Leafs,1,3,home,1-3,4
2024-11-09,Penguins,Capitals,4,2,away,4-2,6
2024-11-09,Wild,Ducks,5,2,away,5-2,7
2024-11-09,Golden Knights,Kraken,3,4,home,3-4,7
2024-11-09,Flames,Sabres,2,3,home,2-3,5
2024-11-09,Stars,Jets,1,4,home,1-4,5
2024-11-09,Flyers,Panthers,3,4,home,3-4,7
2024-11-10,Senators,Bruins,3,2,away,3-2,5
2024-11-10,Canadiens,Maple Leafs,1,4,home,1-4,5
2024-11-10,Rangers,Red Wings,4,0,away,4-0,4
2024-11-10,Capitals,Blues,8,1,away,8-1,9
2024-11-10,Devils,Islanders,4,3,away,4-3,7
2024-11-10,Utah Hockey Club,Predators,0,4,home,0-4,4
2024-11-10,Hurricanes,Avalanche,4,6,home,4-6,10
2024-11-10,Blue Jackets,Kings,2,5,home,2-5,7
2024-11-10,Oilers,Canucks,7,3,away,7-3,10
2024-11-11,Sharks,Devils,1,0,away,1-0,1
2024-11-11,Wild,Blackhawks,1,2,home,1-2,3
2024-11-11,Blue Jackets,Ducks,2,4,home,2-4,6
2024-11-06,Senators,Sabres,1,5,home,1-5,6
2024-11-06,Bruins,Maple Leafs,0,4,home,0-4,4
2024-11-06,Flames,Canadiens,3,2,away,3-2,5
2024-11-06,Flyers,Hurricanes,4,6,home,4-6,10
2024-11-06,Penguins,Islanders,3,4,home,3-4,7
2024-11-06,Lightning,Blues,2,3,home,2-3,5
2024-11-06,Kings,Wild,5,1,away,5-1,6
2024-11-06,Utah Hockey Club,Jets,0,3,home,0-3,3
2024-11-06,Kraken,Avalanche,3,6,home,3-6,9
2024-11-06,Canucks,Ducks,5,1,away,5-1,6
2024-11-06,Blue Jackets,Sharks,1,2,home,1-2,3
2024-11-07,Predators,Capitals,2,3,home,2-3,5
2024-11-07,Red Wings,Blackhawks,4,1,away,4-1,5
2024-11-07,Golden Knights,Oilers,4,2,away,4-2,6
2024-11-08,Flames,Bruins,3,4,home,3-4,7
2024-11-08,Islanders,Senators,4,2,away,4-2,6
2024-11-08,Predators,Panthers,2,6,home,2-6,8
2024-11-08,Canadiens,Devils,3,5,home,3-5,8
2024-11-08,Sabres,Rangers,6,1,away,6-1,7
2024-11-08,Penguins,Hurricanes,1,5,home,1-5,6
2024-11-08,Flyers,Lightning,2,1,away,2-1,3
2024-11-08,Utah Hockey Club,Blues,4,2,away,4-2,6
2024-11-08,Blackhawks,Stars,1,3,home,1-3,4
2024-11-08,Avalanche,Jets,0,1,home,0-1,1
2024-11-08,Canucks,Kings,4,2,away,4-2,6
2024-11-08,Wild,Sharks,5,2,away,5-2,7
2024-11-09,Red Wings,Maple Leafs,1,3,home,1-3,4
2024-11-09,Penguins,Capitals,4,2,away,4-2,6
2024-11-09,Wild,Ducks,5,2,away,5-2,7
2024-11-09,Golden Knights,Kraken,3,4,home,3-4,7
2024-11-09,Flames,Sabres,2,3,home,2-3,5
2024-11-09,Stars,Jets,1,4,home,1-4,5
2024-11-09,Flyers,Panthers,3,4,home,3-4,7
2024-11-10,Senators,Bruins,3,2,away,3-2,5
2024-11-10,Canadiens,Maple Leafs,1,4,home,1-4,5
2024-11-10,Rangers,Red Wings,4,0,away,4-0,4
2024-11-10,Capitals,Blues,8,1,away,8-1,9
2024-11-10,Devils,Islanders,4,3,away,4-3,7
2024-11-10,Utah Hockey Club,Predators,0,4,home,0-4,4
2024-11-10,Hurricanes,Avalanche,4,6,home,4-6,10
2024-11-10,Blue Jackets,Kings,2,5,home,2-5,7
2024-11-10,Oilers,Canucks,7,3,away,7-3,10
2024-11-11,Sharks,Devils,1,0,away,1-0,1
2024-11-11,Wild,Blackhawks,1,2,home,1-2,3
2024-11-11,Blue Jackets,Ducks,2,4,home,2-4,6
2024-11-11,Canadiens,Sabres,7,5,away,7-5,12
2024-11-12,Sharks,Flyers,3,4,home,3-4,7
2024-11-12,Stars,Penguins,7,1,away,7-1,8
2024-11-12,Kings,Flames,1,3,home,1-3,4
2024-11-12,Predators,Avalanche,2,3,home,2-3,5
2024-11-12,Hurricanes,Golden Knights,5,2,away,5-2,7
2024-11-07,Predators,Capitals,2,3,home,2-3,5
2024-11-07,Red Wings,Blackhawks,4,1,away,4-1,5
2024-11-07,Golden Knights,Oilers,4,2,away,4-2,6
2024-11-08,Flames,Bruins,3,4,home,3-4,7
2024-11-08,Islanders,Senators,4,2,away,4-2,6
2024-11-08,Predators,Panthers,2,6,home,2-6,8
2024-11-08,Canadiens,Devils,3,5,home,3-5,8
2024-11-08,Sabres,Rangers,6,1,away,6-1,7
2024-11-08,Penguins,Hurricanes,1,5,home,1-5,6
2024-11-08,Flyers,Lightning,2,1,away,2-1,3
2024-11-08,Utah Hockey Club,Blues,4,2,away,4-2,6
2024-11-08,Blackhawks,Stars,1,3,home,1-3,4
2024-11-08,Avalanche,Jets,0,1,home,0-1,1
2024-11-08,Canucks,Kings,4,2,away,4-2,6
2024-11-08,Wild,Sharks,5,2,away,5-2,7
2024-11-09,Red Wings,Maple Leafs,1,3,home,1-3,4
2024-11-09,Penguins,Capitals,4,2,away,4-2,6
2024-11-09,Wild,Ducks,5,2,away,5-2,7
2024-11-09,Golden Knights,Kraken,3,4,home,3-4,7
2024-11-09,Flames,Sabres,2,3,home,2-3,5
2024-11-09,Stars,Jets,1,4,home,1-4,5
2024-11-09,Flyers,Panthers,3,4,home,3-4,7
2024-11-10,Senators,Bruins,3,2,away,3-2,5
2024-11-10,Canadiens,Maple Leafs,1,4,home,1-4,5
2024-11-10,Rangers,Red Wings,4,0,away,4-0,4
2024-11-10,Capitals,Blues,8,1,away,8-1,9
2024-11-10,Devils,Islanders,4,3,away,4-3,7
2024-11-10,Utah Hockey Club,Predators,0,4,home,0-4,4
2024-11-10,Hurricanes,Avalanche,4,6,home,4-6,10
2024-11-10,Blue Jackets,Kings,2,5,home,2-5,7
2024-11-10,Oilers,Canucks,7,3,away,7-3,10
2024-11-11,Sharks,Devils,1,0,away,1-0,1
2024-11-11,Wild,Blackhawks,1,2,home,1-2,3
2024-11-11,Blue Jackets,Ducks,2,4,home,2-4,6
2024-11-11,Canadiens,Sabres,7,5,away,7-5,12
2024-11-12,Sharks,Flyers,3,4,home,3-4,7
2024-11-12,Stars,Penguins,7,1,away,7-1,8
2024-11-12,Kings,Flames,1,3,home,1-3,4
2024-11-12,Predators,Avalanche,2,3,home,2-3,5
2024-11-12,Hurricanes,Golden Knights,5,2,away,5-2,7
2024-11-13,Senators,Maple Leafs,3,0,away,3-0,3
2024-11-13,Jets,Rangers,6,3,away,6-3,9
2024-11-13,Devils,Panthers,4,1,away,4-1,5
2024-11-13,Bruins,Blues,3,2,away,3-2,5
2024-11-13,Islanders,Oilers,3,4,home,3-4,7
2024-11-13,Flames,Canucks,1,3,home,1-3,4
2024-11-13,Blue Jackets,Kraken,2,5,home,2-5,7
2024-11-08,Flames,Bruins,3,4,home,3-4,7
2024-11-08,Islanders,Senators,4,2,away,4-2,6
2024-11-08,Predators,Panthers,2,6,home,2-6,8
2024-11-08,Canadiens,Devils,3,5,home,3-5,8
2024-11-08,Sabres,Rangers,6,1,away,6-1,7
2024-11-08,Penguins,Hurricanes,1,5,home,1-5,6
2024-11-08,Flyers,Lightning,2,1,away,2-1,3
2024-11-08,Utah Hockey Club,Blues,4,2,away,4-2,6
2024-11-08,Blackhawks,Stars,1,3,home,1-3,4
2024-11-08,Avalanche,Jets,0,1,home,0-1,1
2024-11-08,Canucks,Kings,4,2,away,4-2,6
2024-11-08,Wild,Sharks,5,2,away,5-2,7
2024-11-09,Red Wings,Maple Leafs,1,3,home,1-3,4
2024-11-09,Penguins,Capitals,4,2,away,4-2,6
2024-11-09,Wild,Ducks,5,2,away,5-2,7
2024-11-09,Golden Knights,Kraken,3,4,home,3-4,7
2024-11-09,Flames,Sabres,2,3,home,2-3,5
2024-11-09,Stars,Jets,1,4,home,1-4,5
2024-11-09,Flyers,Panthers,3,4,home,3-4,7
2024-11-10,Senators,Bruins,3,2,away,3-2,5
2024-11-10,Canadiens,Maple Leafs,1,4,home,1-4,5
2024-11-10,Rangers,Red Wings,4,0,away,4-0,4
2024-11-10,Capitals,Blues,8,1,away,8-1,9
2024-11-10,Devils,Islanders,4,3,away,4-3,7
2024-11-10,Utah Hockey Club,Predators,0,4,home,0-4,4
2024-11-10,Hurricanes,Avalanche,4,6,home,4-6,10
2024-11-10,Blue Jackets,Kings,2,5,home,2-5,7
2024-11-10,Oilers,Canucks,7,3,away,7-3,10
2024-11-11,Sharks,Devils,1,0,away,1-0,1
2024-11-11,Wild,Blackhawks,1,2,home,1-2,3
2024-11-11,Blue Jackets,Ducks,2,4,home,2-4,6
2024-11-11,Canadiens,Sabres,7,5,away,7-5,12
2024-11-12,Sharks,Flyers,3,4,home,3-4,7
2024-11-12,Stars,Penguins,7,1,away,7-1,8
2024-11-12,Kings,Flames,1,3,home,1-3,4
2024-11-12,Predators,Avalanche,2,3,home,2-3,5
2024-11-12,Hurricanes,Golden Knights,5,2,away,5-2,7
2024-11-13,Senators,Maple Leafs,3,0,away,3-0,3
2024-11-13,Jets,Rangers,6,3,away,6-3,9
2024-11-13,Devils,Panthers,4,1,away,4-1,5
2024-11-13,Bruins,Blues,3,2,away,3-2,5
2024-11-13,Islanders,Oilers,3,4,home,3-4,7
2024-11-13,Flames,Canucks,1,3,home,1-3,4
2024-11-13,Blue Jackets,Kraken,2,5,home,2-5,7
2024-11-14,Red Wings,Penguins,3,2,away,3-2,5
2024-11-14,Maple Leafs,Capitals,4,3,away,4-3,7
2024-11-14,Hurricanes,Utah Hockey Club,1,4,home,1-4,5
2024-11-14,Kings,Avalanche,2,4,home,2-4,6
2024-11-14,Golden Knights,Ducks,3,2,away,3-2,5
2024-11-09,Red Wings,Maple Leafs,1,3,home,1-3,4
2024-11-09,Penguins,Capitals,4,2,away,4-2,6
2024-11-09,Wild,Ducks,5,2,away,5-2,7
2024-11-09,Golden Knights,Kraken,3,4,home,3-4,7
2024-11-09,Flames,Sabres,2,3,home,2-3,5
2024-11-09,Stars,Jets,1,4,home,1-4,5
2024-11-09,Flyers,Panthers,3,4,home,3-4,7
2024-11-10,Senators,Bruins,3,2,away,3-2,5
2024-11-10,Canadiens,Maple Leafs,1,4,home,1-4,5
2024-11-10,Rangers,Red Wings,4,0,away,4-0,4
2024-11-10,Capitals,Blues,8,1,away,8-1,9
2024-11-10,Devils,Islanders,4,3,away,4-3,7
2024-11-10,Utah Hockey Club,Predators,0,4,home,0-4,4
2024-11-10,Hurricanes,Avalanche,4,6,home,4-6,10
2024-11-10,Blue Jackets,Kings,2,5,home,2-5,7
2024-11-10,Oilers,Canucks,7,3,away,7-3,10
2024-11-11,Sharks,Devils,1,0,away,1-0,1
2024-11-11,Wild,Blackhawks,1,2,home,1-2,3
2024-11-11,Blue Jackets,Ducks,2,4,home,2-4,6
2024-11-11,Canadiens,Sabres,7,5,away,7-5,12
2024-11-12,Sharks,Flyers,3,4,home,3-4,7
2024-11-12,Stars,Penguins,7,1,away,7-1,8
2024-11-12,Kings,Flames,1,3,home,1-3,4
2024-11-12,Predators,Avalanche,2,3,home,2-3,5
2024-11-12,Hurricanes,Golden Knights,5,2,away,5-2,7
2024-11-13,Senators,Maple Leafs,3,0,away,3-0,3
2024-11-13,Jets,Rangers,6,3,away,6-3,9
2024-11-13,Devils,Panthers,4,1,away,4-1,5
2024-11-13,Bruins,Blues,3,2,away,3-2,5
2024-11-13,Islanders,Oilers,3,4,home,3-4,7
2024-11-13,Flames,Canucks,1,3,home,1-3,4
2024-11-13,Blue Jackets,Kraken,2,5,home,2-5,7
2024-11-14,Red Wings,Penguins,3,2,away,3-2,5
2024-11-14,Maple Leafs,Capitals,4,3,away,4-3,7
2024-11-14,Hurricanes,Utah Hockey Club,1,4,home,1-4,5
2024-11-14,Kings,Avalanche,2,4,home,2-4,6
2024-11-14,Golden Knights,Ducks,3,2,away,3-2,5
2024-11-15,Flyers,Senators,5,4,away,5-4,9
2024-11-15,Jets,Lightning,1,4,home,1-4,5
2024-11-15,Devils,Panthers,6,2,away,6-2,8
2024-11-15,Sharks,Rangers,2,3,home,2-3,5
2024-11-15,Blues,Sabres,3,4,home,3-4,7
2024-11-15,Bruins,Stars,2,7,home,2-7,9
2024-11-15,Canadiens,Wild,0,3,home,0-3,3
2024-11-15,Predators,Oilers,2,3,home,2-3,5
2024-11-15,Islanders,Canucks,5,2,away,5-2,7
2024-11-15,Blackhawks,Kraken,1,3,home,1-3,4
2024-11-09,Flames,Sabres,2,3,home,2-3,5
2024-11-09,Stars,Jets,1,4,home,1-4,5
2024-11-09,Flyers,Panthers,3,4,home,3-4,7
2024-11-10,Senators,Bruins,3,2,away,3-2,5
2024-11-10,Canadiens,Maple Leafs,1,4,home,1-4,5
